latestMapRevision,id,name,address,isPrivate,latitude,longitude,floorplanId,floorplanName,floorNumber,floorplanUrl,floorplanMaskUrl,floorplanRotation,floorplanScaleX,floorplanScaleY,floorplanLatitude,floorplanLongitude
"2018-07-25T21:04:29.393Z","7a8c3940-14e0-11e8-b025-d9a5c721648a","BBB","Hayward Street 2260, Ann Arbor, 48109, Michigan, United States of America",true,42.29294119803428,-83.71632456779481,"b78bc58d-0138-48b8-b2b9-8a4963f763d4","BBB Floor 2",2,"https://iafloorplanimages.azureedge.net/0f7b808e-2aa1-4d7e-9e35-ea9b0e69871e",,4.71238898038469,76.15251307795998,74.22460135446732,42.29300270409891,-83.71617972850801
"2018-07-10T21:23:35.251Z","7a8c3940-14e0-11e8-b025-d9a5c721648a","BBB","Hayward Street 2260, Ann Arbor, 48109, Michigan, United States of America",true,42.29294119803428,-83.71632456779481,"3d898c91-989d-4996-b91c-51d24099213f","BBB Floor 3",3,"https://iafloorplanimages.azureedge.net/cccfbf67-b64d-4189-8ee6-ae8ad84e89b2",,4.71238898038469,77.4818529641017,73.51520520143437,42.29300667223005,-83.71618106961252
"2018-06-04T21:17:06.459Z","7a8c3940-14e0-11e8-b025-d9a5c721648a","BBB","Hayward Street 2260, Ann Arbor, 48109, Michigan, United States of America",true,42.29294119803428,-83.71632456779481,"d488739a-ed5e-49dc-9ed9-a1720364a35d","BBB Floor 4",4,"https://iafloorplanimages.azureedge.net/b30690b6-b627-4750-8512-5d6f7002134c",,4.72038828223001,77.99890337732798,74.0945214107723,42.29300667223005,-83.71617570519447
"2018-06-01T17:08:42.927Z","7a8c3940-14e0-11e8-b025-d9a5c721648a","BBB","Hayward Street 2260, Ann Arbor, 48109, Michigan, United States of America",true,42.29294119803428,-83.71632456779481,"948345a0-b76f-44f6-aa5e-1f9fe8c184f3","BBB Floor 1",1,"https://iafloorplanimages.azureedge.net/7eeedca6-5a63-41b6-8251-ab7140000bbb",,0.014224222198583769,83.09510721730281,64.20985557700672,42.2928578671412,-83.71616363525392
